created_at,full_text,labeling,corrected_text,stop_word,tokenize
2025-10-07T04:11:11.000Z,info pola bang,netral,informasi pola bang,informasi pola bang,"['informasi', 'pola', 'bang']"
2025-10-07T06:24:15.000Z,info rtp live terupdate main gates of olympus depo k main sepuasnya gas pinjol,positif,informasi rtp live terupdate main gates of olympus setoran dana k main sepuasnya gas pinjaman online,informasi rtp live terupdate main gates of olympus setoran dana k main sepuasnya gas pinjaman online,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'gates', 'of', 'olympus', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'gas', 'pinjaman', 'online']"
2025-10-07T07:08:12.000Z,bonus new member main gates of olympus scatter turun terus gas stopjudionline pinjol zeus rtplive,positif,bonus new member main gates of olympus simbol menang turun terus gas stopjudionline pinjaman online zeus rtplive,bonus new member main gates of olympus simbol menang turun terus gas stopjudionline pinjaman online zeus rtplive,"['bonus', 'new', 'member', 'main', 'gates', 'of', 'olympus', 'simbol', 'menang', 'turun', 'terus', 'gas', 'stopjudionline', 'pinjaman', 'online', 'zeus', 'rtplive']"
2025-10-07T07:36:04.000Z,info terkini polisi berhasil menggerebek markas sindikat judol internasional selengkapnya,netral,informasi terkini polisi berhasil menggerebek markas sindikat judi online internasional selengkapnya,informasi terkini polisi berhasil menggerebek markas sindikat judi online internasional selengkapnya,"['informasi', 'terkini', 'polisi', 'berhasil', 'menggerebek', 'markas', 'sindikat', 'judi', 'online', 'internasional', 'selengkapnya']"
2025-10-07T11:34:10.000Z,main starlight princess rtp anti rungkad daftar sekarang maxwin mahjong,positif,main starlight princess rtp anti rungkad daftar sekarang maxwin mahjong,main starlight princess rtp anti rungkad daftar sekarang maxwin mahjong,"['main', 'starlight', 'princess', 'rtp', 'anti', 'rungkad', 'daftar', 'sekarang', 'maxwin', 'mahjong']"
2025-10-07T18:08:25.000Z,wd berapapun pasti dibayar main koi gate pola gacor malam ini x manual x auto daftar sekarang mahjong mahjong zeus mahjong,positif,penarikan dana berapapun pasti dibayar main koi gate pola menang terus malam ini x manual x auto daftar sekarang mahjong mahjong zeus mahjong,penarikan dana berapapun dibayar main koi gate pola menang terus malam x manual x auto daftar sekarang mahjong mahjong zeus mahjong,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'koi', 'gate', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'mahjong', 'mahjong', 'zeus', 'mahjong']"
2025-10-07T18:35:43.000Z,maxwin menanti main starlight princess pola gacor malam ini x manual x auto klik link di bio rtplive,positif,maxwin menanti main starlight princess pola menang terus malam ini x manual x auto klik tautan di biografi rtplive,maxwin menanti main starlight princess pola menang terus malam x manual x auto klik tautan biografi rtplive,"['maxwin', 'menanti', 'main', 'starlight', 'princess', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'klik', 'tautan', 'biografi', 'rtplive']"
2025-10-07T19:21:51.000Z,depo brp bang,netral,setoran dana brp bang,setoran dana brp bang,"['setoran', 'dana', 'brp', 'bang']"
2025-10-07T21:06:55.000Z,bonus new member main sweet bonanza depo k main sepuasnya gas rtplive stopjudionline slotgacorhariini maxwin,positif,bonus new member main sweet bonanza setoran dana k main sepuasnya gas rtplive stopjudionline slotgacorhariini maxwin,bonus new member main sweet bonanza setoran dana k main sepuasnya gas rtplive stopjudionline slotgacorhariini maxwin,"['bonus', 'new', 'member', 'main', 'sweet', 'bonanza', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'gas', 'rtplive', 'stopjudionline', 'slotgacorhariini', 'maxwin']"
2025-10-07T21:41:20.000Z,tetangga gila main judol tolong lah polisi tangkep,negatif,tetangga gila main judi online tolong lah polisi tangkep,tetangga gila main judi online polisi tangkep,"['tetangga', 'gila', 'main', 'judi', 'online', 'polisi', 'tangkep']"
2025-10-07T22:17:22.000Z,wd berapapun pasti dibayar main starlight princess depo k main sepuasnya klik link di bio judionline,positif,penarikan dana berapapun pasti dibayar main starlight princess setoran dana k main sepuasnya klik tautan di biografi judionline,penarikan dana berapapun dibayar main starlight princess setoran dana k main sepuasnya klik tautan biografi judionline,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'starlight', 'princess', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'klik', 'tautan', 'biografi', 'judionline']"
2025-10-07T22:25:57.000Z,berita ppatk temukan aliran dana triliunan terkait sindikat judol internasional selengkapnya,netral,berita ppatk temukan aliran dana triliunan terkait sindikat judi online internasional selengkapnya,berita ppatk temukan aliran dana triliunan terkait sindikat judi online internasional selengkapnya,"['berita', 'ppatk', 'temukan', 'aliran', 'dana', 'triliunan', 'terkait', 'sindikat', 'judi', 'online', 'internasional', 'selengkapnya']"
2025-10-08T03:19:13.000Z,tolol emang yang main judol,netral,tolol emang yang main judi online,tolol emang main judi online,"['tolol', 'emang', 'main', 'judi', 'online']"
2025-10-08T03:19:56.000Z,wd berapapun pasti dibayar main mahjong ways pola gacor malam ini x manual x auto daftar sekarang mahjong zeus,positif,penarikan dana berapapun pasti dibayar main mahjong ways pola menang terus malam ini x manual x auto daftar sekarang mahjong zeus,penarikan dana berapapun dibayar main mahjong ways pola menang terus malam x manual x auto daftar sekarang mahjong zeus,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'mahjong', 'ways', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'mahjong', 'zeus']"
2025-10-08T03:49:10.000Z,maxwin menanti main sweet bonanza depo k main sepuasnya klik link di bio pinjol judionline,positif,maxwin menanti main sweet bonanza setoran dana k main sepuasnya klik tautan di biografi pinjaman online judionline,maxwin menanti main sweet bonanza setoran dana k main sepuasnya klik tautan biografi pinjaman online judionline,"['maxwin', 'menanti', 'main', 'sweet', 'bonanza', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'klik', 'tautan', 'biografi', 'pinjaman', 'online', 'judionline']"
2025-10-08T05:15:04.000Z,main sweet bonanza depo k main sepuasnya daftar sekarang pinjol slotgacor pinjol mahjong,positif,main sweet bonanza setoran dana k main sepuasnya daftar sekarang pinjaman online slotgacor pinjaman online mahjong,main sweet bonanza setoran dana k main sepuasnya daftar sekarang pinjaman online slotgacor pinjaman online mahjong,"['main', 'sweet', 'bonanza', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'daftar', 'sekarang', 'pinjaman', 'online', 'slotgacor', 'pinjaman', 'online', 'mahjong']"
2025-10-08T05:53:14.000Z,info terkini ppatk temukan aliran dana triliunan terkait situs slot baca artikelnya,netral,informasi terkini ppatk temukan aliran dana triliunan terkait situs permainan baca artikelnya,informasi terkini ppatk temukan aliran dana triliunan terkait situs permainan baca artikelnya,"['informasi', 'terkini', 'ppatk', 'temukan', 'aliran', 'dana', 'triliunan', 'terkait', 'situs', 'permainan', 'baca', 'artikelnya']"
2025-10-08T07:20:59.000Z,info rtp live terupdate main gates of olympus scatter turun terus klik link di bio slotgacorhariini maxwin stopjudionline,positif,informasi rtp live terupdate main gates of olympus simbol menang turun terus klik tautan di biografi slotgacorhariini maxwin stopjudionline,informasi rtp live terupdate main gates of olympus simbol menang turun terus klik tautan biografi slotgacorhariini maxwin stopjudionline,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'gates', 'of', 'olympus', 'simbol', 'menang', 'turun', 'terus', 'klik', 'tautan', 'biografi', 'slotgacorhariini', 'maxwin', 'stopjudionline']"
2025-10-08T08:55:55.000Z,info rtp live terupdate main gates of olympus scatter turun terus gas slotgacor zeus,positif,informasi rtp live terupdate main gates of olympus simbol menang turun terus gas slotgacor zeus,informasi rtp live terupdate main gates of olympus simbol menang turun terus gas slotgacor zeus,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'gates', 'of', 'olympus', 'simbol', 'menang', 'turun', 'terus', 'gas', 'slotgacor', 'zeus']"
2025-10-08T09:21:19.000Z,wd berapapun pasti dibayar main mahjong ways depo k main sepuasnya daftar sekarang judionline,positif,penarikan dana berapapun pasti dibayar main mahjong ways setoran dana k main sepuasnya daftar sekarang judionline,penarikan dana berapapun dibayar main mahjong ways setoran dana k main sepuasnya daftar sekarang judionline,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'mahjong', 'ways', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'daftar', 'sekarang', 'judionline']"
2025-10-08T11:44:29.000Z,bonus new member main gates of olympus pola gacor malam ini x manual x auto gas slotgacor slotgacorhariini,positif,bonus new member main gates of olympus pola menang terus malam ini x manual x auto gas slotgacor slotgacorhariini,bonus new member main gates of olympus pola menang terus malam x manual x auto gas slotgacor slotgacorhariini,"['bonus', 'new', 'member', 'main', 'gates', 'of', 'olympus', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'gas', 'slotgacor', 'slotgacorhariini']"
2025-10-08T12:03:12.000Z,maxwin menanti main sweet bonanza rtp anti rungkad klik link di bio maxwin slotgacor rtplive,positif,maxwin menanti main sweet bonanza rtp anti rungkad klik tautan di biografi maxwin slotgacor rtplive,maxwin menanti main sweet bonanza rtp anti rungkad klik tautan biografi maxwin slotgacor rtplive,"['maxwin', 'menanti', 'main', 'sweet', 'bonanza', 'rtp', 'anti', 'rungkad', 'klik', 'tautan', 'biografi', 'maxwin', 'slotgacor', 'rtplive']"
2025-10-08T12:58:41.000Z,depo brp bang,netral,setoran dana brp bang,setoran dana brp bang,"['setoran', 'dana', 'brp', 'bang']"
2025-10-08T13:21:49.000Z,tolol emang yang main judol,netral,tolol emang yang main judi online,tolol emang main judi online,"['tolol', 'emang', 'main', 'judi', 'online']"
2025-10-08T13:30:28.000Z,wd berapapun pasti dibayar main mahjong ways pola gacor malam ini x manual x auto daftar sekarang rtplive,positif,penarikan dana berapapun pasti dibayar main mahjong ways pola menang terus malam ini x manual x auto daftar sekarang rtplive,penarikan dana berapapun dibayar main mahjong ways pola menang terus malam x manual x auto daftar sekarang rtplive,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'mahjong', 'ways', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'rtplive']"
2025-10-08T17:47:06.000Z,main gates of olympus depo k main sepuasnya link alternatif maxwin zeus,positif,main gates of olympus setoran dana k main sepuasnya tautan alternatif maxwin zeus,main gates of olympus setoran dana k main sepuasnya tautan alternatif maxwin zeus,"['main', 'gates', 'of', 'olympus', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'tautan', 'alternatif', 'maxwin', 'zeus']"
2025-10-08T18:18:13.000Z,bapaknya terlilit pinjol gara judi onlen asli sedih liatnya,negatif,bapaknya terlilit pinjaman online gara judi onlen asli sedih liatnya,bapaknya terlilit pinjaman online gara judi onlen asli sedih liatnya,"['bapaknya', 'terlilit', 'pinjaman', 'online', 'gara', 'judi', 'onlen', 'asli', 'sedih', 'liatnya']"
2025-10-08T20:39:17.000Z,tetangga hancur gara slot keluarga berantakan,negatif,tetangga hancur gara permainan keluarga berantakan,tetangga hancur gara permainan keluarga berantakan,"['tetangga', 'hancur', 'gara', 'permainan', 'keluarga', 'berantakan']"
2025-10-08T21:07:37.000Z,bonus new member main sweet bonanza depo k main sepuasnya gas zeus,positif,bonus new member main sweet bonanza setoran dana k main sepuasnya gas zeus,bonus new member main sweet bonanza setoran dana k main sepuasnya gas zeus,"['bonus', 'new', 'member', 'main', 'sweet', 'bonanza', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'gas', 'zeus']"
2025-10-08T21:42:29.000Z,ppatk temukan aliran dana triliunan terkait judi online kunjungi,netral,ppatk temukan aliran dana triliunan terkait judi online kunjungi,ppatk temukan aliran dana triliunan terkait judi online kunjungi,"['ppatk', 'temukan', 'aliran', 'dana', 'triliunan', 'terkait', 'judi', 'online', 'kunjungi']"
2025-10-09T06:30:23.000Z,info terkini ppatk temukan aliran dana triliunan terkait judi online baca artikelnya,netral,informasi terkini ppatk temukan aliran dana triliunan terkait judi online baca artikelnya,informasi terkini ppatk temukan aliran dana triliunan terkait judi online baca artikelnya,"['informasi', 'terkini', 'ppatk', 'temukan', 'aliran', 'dana', 'triliunan', 'terkait', 'judi', 'online', 'baca', 'artikelnya']"
2025-10-09T07:47:58.000Z,wd berapapun pasti dibayar main sweet bonanza scatter turun terus gas slotgacor,positif,penarikan dana berapapun pasti dibayar main sweet bonanza simbol menang turun terus gas slotgacor,penarikan dana berapapun dibayar main sweet bonanza simbol menang turun terus gas slotgacor,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'sweet', 'bonanza', 'simbol', 'menang', 'turun', 'terus', 'gas', 'slotgacor']"
2025-10-09T08:20:51.000Z,depo brp bang,netral,setoran dana brp bang,setoran dana brp bang,"['setoran', 'dana', 'brp', 'bang']"
2025-10-09T12:13:58.000Z,info rtp live terupdate main koi gate pola gacor malam ini x manual x auto klik link di bio slotgacorhariini,positif,informasi rtp live terupdate main koi gate pola menang terus malam ini x manual x auto klik tautan di biografi slotgacorhariini,informasi rtp live terupdate main koi gate pola menang terus malam x manual x auto klik tautan biografi slotgacorhariini,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'koi', 'gate', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'klik', 'tautan', 'biografi', 'slotgacorhariini']"
2025-10-09T12:45:20.000Z,maxwin menanti main mahjong ways depo k main sepuasnya link alternatif rungkad stopjudionline,positif,maxwin menanti main mahjong ways setoran dana k main sepuasnya tautan alternatif rungkad stopjudionline,maxwin menanti main mahjong ways setoran dana k main sepuasnya tautan alternatif rungkad stopjudionline,"['maxwin', 'menanti', 'main', 'mahjong', 'ways', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'tautan', 'alternatif', 'rungkad', 'stopjudionline']"
2025-10-09T13:15:15.000Z,tetangga ludes duitnya buat judol amp skrg ngilang,negatif,tetangga habis duitnya buat judi online amp sekarang ngilang,tetangga habis duitnya buat judi online amp sekarang ngilang,"['tetangga', 'habis', 'duitnya', 'buat', 'judi', 'online', 'amp', 'sekarang', 'ngilang']"
2025-10-09T13:59:25.000Z,info terkini polisi berhasil menggerebek markas sindikat judol internasional kunjungi,netral,informasi terkini polisi berhasil menggerebek markas sindikat judi online internasional kunjungi,informasi terkini polisi berhasil menggerebek markas sindikat judi online internasional kunjungi,"['informasi', 'terkini', 'polisi', 'berhasil', 'menggerebek', 'markas', 'sindikat', 'judi', 'online', 'internasional', 'kunjungi']"
2025-10-09T16:48:40.000Z,berita kominfo memblokir ratusan situs judi online kunjungi,netral,berita kominfo memblokir ratusan situs judi online kunjungi,berita kominfo memblokir ratusan situs judi online kunjungi,"['berita', 'kominfo', 'memblokir', 'ratusan', 'situs', 'judi', 'online', 'kunjungi']"
2025-10-09T16:53:55.000Z,gacor parah bosku main sweet bonanza depo k main sepuasnya daftar sekarang slotgacor slotgacorhariini maxwin,positif,menang terus parah bosku main sweet bonanza setoran dana k main sepuasnya daftar sekarang slotgacor slotgacorhariini maxwin,menang terus parah bosku main sweet bonanza setoran dana k main sepuasnya daftar sekarang slotgacor slotgacorhariini maxwin,"['menang', 'terus', 'parah', 'bosku', 'main', 'sweet', 'bonanza', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'daftar', 'sekarang', 'slotgacor', 'slotgacorhariini', 'maxwin']"
2025-10-09T17:22:19.000Z,main sweet bonanza pola gacor malam ini x manual x auto daftar sekarang rungkad rungkad stopjudionline stopjudionline,positif,main sweet bonanza pola menang terus malam ini x manual x auto daftar sekarang rungkad rungkad stopjudionline stopjudionline,main sweet bonanza pola menang terus malam x manual x auto daftar sekarang rungkad rungkad stopjudionline stopjudionline,"['main', 'sweet', 'bonanza', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'rungkad', 'rungkad', 'stopjudionline', 'stopjudionline']"
