created_at,full_text,labeling,corrected_text
2025-10-14T03:17:23.000Z,bikin miskin mendadak miris judi online iklan dmn bikin risih,negatif,bikin miskin mendadak miris judi online iklan dmn bikin tidak nyaman
2025-10-14T04:43:42.000Z,bgt bikin keluarga berantakan game judi online jangan sampe nyesel belakangan miris,negatif,banget bikin keluarga berantakan game judi online jangan sampe menyesal belakangan miris
2025-10-14T07:36:41.000Z,link judi online pintu masuk pinjol brantas dong cuy parah sih,negatif,tautan judi online pintu masuk pinjaman online berantas dong teman parah sih
2025-10-14T09:25:32.000Z,banyak akun yang kena suspend gila ya viral di sosial media situs judi online,netral,banyak akun yang kena suspend gila ya viral di sosial media situs judi online
2025-10-14T12:14:43.000Z,asli situs judi online gas pintu masuk pinjol tetangga gw utangnya numpuk,negatif,asli situs judi online gas pintu masuk pinjaman online tetangga saya utangnya numpuk
2025-10-14T15:25:15.000Z,parah cek bio sekarang bagi bagi cuan situs judi online info dong,positif,parah cek biografi sekarang bagi bagi untung situs judi online informasi dong
2025-10-14T22:37:57.000Z,link judi online gila ya pembodohan banget cuy temen gw ampe jual motor,negatif,tautan judi online gila ya pembodohan banget teman temen saya sampai jual motor
2025-10-14T23:42:57.000Z,asli pembodohan banget game judi online polisi tolong gercep mantap,negatif,asli pembodohan banget game judi online polisi tolong gerak cepat mantap
2025-10-15T01:56:09.000Z,gas kapok bgt nyoba woy situs judi online bikin orang gila,negatif,gas jera banget mencoba hei situs judi online bikin orang gila
2025-10-15T04:46:36.000Z,ngerusak masa depan duit tabungan ludes situs judi online info dong,negatif,ngerusak masa depan uang tabungan habis situs judi online informasi dong
2025-10-15T09:18:44.000Z,situs judi online pintu masuk pinjol duit tabungan ludes guys,negatif,situs judi online pintu masuk pinjaman online uang tabungan habis guys
2025-10-15T09:24:01.000Z,brantas dong hati hati nipu banget parah judi online,negatif,berantas dong hati hati menipu banget parah judi online
2025-10-15T11:21:37.000Z,btw bgt game judi online bikin ancur hidup polisi tolong gercep,negatif,btw banget game judi online bikin hancur hidup polisi tolong gerak cepat
2025-10-15T14:01:31.000Z,ngerusak masa depan duit tabungan ludes parah sih situs judi online parah,negatif,ngerusak masa depan uang tabungan habis parah sih situs judi online parah
2025-10-15T14:09:50.000Z,bgt bikin ancur hidup game judi online info dong temen gw ampe jual motor,negatif,banget bikin hancur hidup game judi online informasi dong temen saya sampai jual motor
2025-10-15T14:26:43.000Z,wah judi online ga ada untungnya parah duit tabungan ludes,negatif,wah judi online tidak ada untungnya parah uang tabungan habis
2025-10-15T17:14:26.000Z,brantas dong game judi online ngerusak mental info dong,negatif,berantas dong game judi online ngerusak mental informasi dong
2025-10-15T19:19:25.000Z,bgt tolong ngerusak mental anak bini ga dikasih makan situs judi online,negatif,banget tolong ngerusak mental anak istri tidak dikasih makan situs judi online
2025-10-15T20:05:41.000Z,temen gw ampe jual motor ngerusak mental judi online wkwk miris,negatif,temen saya sampai jual motor ngerusak mental judi online tertawa miris
2025-10-15T21:41:06.000Z,ngerusak masa depan guys link judi online duit tabungan ludes,negatif,ngerusak masa depan guys tautan judi online uang tabungan habis
2025-10-15T23:49:50.000Z,pembodohan banget anak bini ga dikasih makan njir situs judi online btw,negatif,pembodohan banget anak istri tidak dikasih makan waduh situs judi online btw
2025-10-16T03:41:48.000Z,situs judi online cuy pembodohan banget bener bener tetangga gw utangnya numpuk,negatif,situs judi online teman pembodohan banget benar benar tetangga saya utangnya numpuk
2025-10-16T06:26:05.000Z,brantas dong situs judi online pintu masuk pinjol asli,negatif,berantas dong situs judi online pintu masuk pinjaman online asli
2025-10-16T06:27:50.000Z,asli liat berita orang ampe bundir situs judi online pembodohan banget,negatif,asli lihat berita orang sampai bunuh diri situs judi online pembodohan banget
2025-10-16T08:29:21.000Z,isinya settingan semua link judi online asli kapok bgt nyoba,negatif,isinya settingan semua tautan judi online asli jera banget mencoba
2025-10-16T13:55:46.000Z,miris ngerusak mental cuy game judi online jangan sampe nyesel belakangan,negatif,miris ngerusak mental teman game judi online jangan sampe menyesal belakangan
2025-10-16T17:56:22.000Z,judi online isinya settingan semua tolong njir duit tabungan ludes,negatif,judi online isinya settingan semua tolong waduh uang tabungan habis
2025-10-16T19:42:38.000Z,cuy meresahkan warga link judi online polisi tolong gercep guys,negatif,teman meresahkan warga tautan judi online polisi tolong gerak cepat guys
2025-10-17T03:36:24.000Z,link judi online tolong wd gede banget cek bio sekarang fix,positif,tautan judi online tolong penarikan dana gede banget cek biografi sekarang pasti
2025-10-17T03:59:51.000Z,wkwk link judi online asli jangan sampe nyesel belakangan nipu banget parah,negatif,tertawa tautan judi online asli jangan sampe menyesal belakangan menipu banget parah
2025-10-17T04:08:00.000Z,liat berita orang ampe bundir woy wkwk ga ada untungnya link judi online,negatif,lihat berita orang sampai bunuh diri hei tertawa tidak ada untungnya tautan judi online
2025-10-17T04:43:14.000Z,game judi online wkwk info dong kapok bgt nyoba meresahkan warga,negatif,game judi online tertawa informasi dong jera banget mencoba meresahkan warga
2025-10-17T04:55:50.000Z,judi online guys polisi tolong gercep meresahkan warga,negatif,judi online guys polisi tolong gerak cepat meresahkan warga
2025-10-17T05:13:02.000Z,nipu banget parah link judi online jangan sampe nyesel belakangan woy cuy,negatif,menipu banget parah tautan judi online jangan sampe menyesal belakangan hei teman
2025-10-17T05:28:35.000Z,info dong bikin ancur hidup liat berita orang ampe bundir game judi online,negatif,informasi dong bikin hancur hidup lihat berita orang sampai bunuh diri game judi online
2025-10-17T06:20:20.000Z,temen gw ampe jual motor mantap gila ya pintu masuk pinjol link judi online,negatif,temen saya sampai jual motor mantap gila ya pintu masuk pinjaman online tautan judi online
2025-10-17T11:13:33.000Z,bagi bagi cuan miris game judi online cek bio sekarang njir,positif,bagi bagi untung miris game judi online cek biografi sekarang waduh
2025-10-17T13:06:19.000Z,deposit k doang wd lancar jaya judi online guys bgt,positif,deposit k doang penarikan dana lancar jaya judi online guys banget
2025-10-17T14:13:02.000Z,nipu banget parah njir game judi online hati hati iklan dmn bikin risih,negatif,menipu banget parah waduh game judi online hati hati iklan dmn bikin tidak nyaman
2025-10-17T16:41:24.000Z,lagi rame banget dibahas mantap katanya mau ditutup semua woy situs judi online,netral,lagi rame banget dibahas mantap katanya mau ditutup semua hei situs judi online
2025-10-17T19:55:43.000Z,hati hati temen gw ampe jual motor game judi online mantap nipu banget parah,negatif,hati hati temen saya sampai jual motor game judi online mantap menipu banget parah
2025-10-17T20:39:45.000Z,game judi online miris meresahkan warga liat berita orang ampe bundir,negatif,game judi online miris meresahkan warga lihat berita orang sampai bunuh diri
2025-10-17T21:22:17.000Z,cuy tetangga gw utangnya numpuk game judi online info dong isinya settingan semua,negatif,teman tetangga saya utangnya numpuk game judi online informasi dong isinya settingan semua
2025-10-17T21:30:24.000Z,bikin miskin mendadak link judi online cuy duit tabungan ludes info dong,negatif,bikin miskin mendadak tautan judi online teman uang tabungan habis informasi dong
2025-10-17T23:31:29.000Z,iklan dmn bikin risih cuy hati hati situs judi online ga ada untungnya,negatif,iklan dmn bikin tidak nyaman teman hati hati situs judi online tidak ada untungnya
2025-10-18T01:23:31.000Z,miris bikin orang gila iklan dmn bikin risih link judi online,negatif,miris bikin orang gila iklan dmn bikin tidak nyaman tautan judi online
2025-10-18T03:36:56.000Z,situs judi online iklan dmn bikin risih cuy bikin ancur hidup guys,negatif,situs judi online iklan dmn bikin tidak nyaman teman bikin hancur hidup guys
2025-10-18T03:42:48.000Z,nipu banget parah link judi online njir duit tabungan ludes bener bener,negatif,menipu banget parah tautan judi online waduh uang tabungan habis benar benar
2025-10-18T03:52:09.000Z,woy cuy game judi online lagi banyak dirazia semoga cepet kelar masalahnya,netral,hei teman game judi online lagi banyak dirazia semoga cepet selesai masalahnya
2025-10-18T04:17:30.000Z,bgt info dong banyak akun yang kena suspend judi online lagi ditindak satgas,netral,banget informasi dong banyak akun yang kena suspend judi online lagi ditindak satgas
2025-10-18T04:18:43.000Z,deposit k doang njir situs judi online wd lancar jaya woy,positif,deposit k doang waduh situs judi online penarikan dana lancar jaya hei
2025-10-18T05:54:22.000Z,ga ada untungnya duit tabungan ludes link judi online gila ya,negatif,tidak ada untungnya uang tabungan habis tautan judi online gila ya
2025-10-18T06:02:27.000Z,jangan sampe nyesel belakangan meresahkan warga judi online tolong,negatif,jangan sampe menyesal belakangan meresahkan warga judi online tolong
2025-10-18T06:59:09.000Z,btw duit tabungan ludes game judi online ga ada untungnya parah,negatif,btw uang tabungan habis game judi online tidak ada untungnya parah
2025-10-18T07:28:50.000Z,gila ya parah temen gw ampe jual motor judi online ngerusak mental,negatif,gila ya parah temen saya sampai jual motor judi online ngerusak mental
2025-10-18T10:15:37.000Z,miris game judi online bikin orang gila jangan sampe nyesel belakangan,negatif,miris game judi online bikin orang gila jangan sampe menyesal belakangan
2025-10-18T10:44:34.000Z,fix jangan sampe nyesel belakangan judi online bikin miskin mendadak wah,negatif,pasti jangan sampe menyesal belakangan judi online bikin miskin mendadak wah
2025-10-18T13:37:35.000Z,kapok bgt nyoba bikin keluarga berantakan woy game judi online,negatif,jera banget mencoba bikin keluarga berantakan hei game judi online
2025-10-18T13:40:17.000Z,link judi online asli semoga cepet kelar masalahnya masuk trending topic,netral,tautan judi online asli semoga cepet selesai masalahnya masuk trending topic
2025-10-18T14:09:39.000Z,kapok bgt nyoba asli pintu masuk pinjol judi online,negatif,jera banget mencoba asli pintu masuk pinjaman online judi online
2025-10-18T14:13:02.000Z,lagi nyimak beritanya lagi ditindak satgas woy judi online,netral,lagi nyimak beritanya lagi ditindak satgas hei judi online
2025-10-18T14:45:21.000Z,bgt situs judi online iklan dmn bikin risih bikin orang gila guys,negatif,banget situs judi online iklan dmn bikin tidak nyaman bikin orang gila guys
2025-10-18T15:21:06.000Z,polisi tolong gercep wah bgt ga ada untungnya link judi online,negatif,polisi tolong gerak cepat wah banget tidak ada untungnya tautan judi online
2025-10-18T15:35:37.000Z,bgt situs judi online parah sih temen gw ampe jual motor bikin ancur hidup,negatif,banget situs judi online parah sih temen saya sampai jual motor bikin hancur hidup
2025-10-18T15:42:37.000Z,temen gw ampe jual motor guys link judi online pintu masuk pinjol,negatif,temen saya sampai jual motor guys tautan judi online pintu masuk pinjaman online
2025-10-18T17:54:37.000Z,brantas dong situs judi online parah sih fix ga ada untungnya,negatif,berantas dong situs judi online parah sih pasti tidak ada untungnya
2025-10-18T19:23:15.000Z,modal receh menang banyak miris game judi online deposit k doang,positif,modal uang kecil menang banyak miris game judi online deposit k doang
2025-10-18T19:42:45.000Z,hati hati link judi online cuy polisi tolong gercep ga ada untungnya,negatif,hati hati tautan judi online teman polisi tolong gerak cepat tidak ada untungnya
2025-10-18T20:21:52.000Z,cuy duit tabungan ludes guys bikin ancur hidup situs judi online,negatif,teman uang tabungan habis guys bikin hancur hidup situs judi online
2025-10-18T22:17:18.000Z,situs judi online njir bikin miskin mendadak polisi tolong gercep info dong,negatif,situs judi online waduh bikin miskin mendadak polisi tolong gerak cepat informasi dong
2025-10-18T22:20:22.000Z,parah judi online iklan dmn bikin risih bikin miskin mendadak info dong,negatif,parah judi online iklan dmn bikin tidak nyaman bikin miskin mendadak informasi dong
2025-10-19T01:50:47.000Z,gas tetangga gw utangnya numpuk game judi online nipu banget parah wah,negatif,gas tetangga saya utangnya numpuk game judi online menipu banget parah wah
2025-10-19T05:03:38.000Z,game judi online btw bikin miskin mendadak polisi tolong gercep,negatif,game judi online btw bikin miskin mendadak polisi tolong gerak cepat
2025-10-19T06:08:36.000Z,parah ngerusak mental link judi online tolong brantas dong,negatif,parah ngerusak mental tautan judi online tolong berantas dong
2025-10-19T07:22:05.000Z,polisi tolong gercep game judi online wkwk wah ngerusak mental,negatif,polisi tolong gerak cepat game judi online tertawa wah ngerusak mental
2025-10-19T09:14:37.000Z,judi online wd gede banget gila ya cek bio sekarang mantap,positif,judi online penarikan dana gede banget gila ya cek biografi sekarang mantap
2025-10-19T09:26:24.000Z,guys jangan sampe nyesel belakangan link judi online ga ada untungnya,negatif,guys jangan sampe menyesal belakangan tautan judi online tidak ada untungnya
2025-10-19T11:14:10.000Z,brantas dong isinya settingan semua miris bgt link judi online,negatif,berantas dong isinya settingan semua miris banget tautan judi online
2025-10-19T12:33:15.000Z,nipu banget parah game judi online duit tabungan ludes miris,negatif,menipu banget parah game judi online uang tabungan habis miris
2025-10-19T13:17:21.000Z,fix ngerusak masa depan polisi tolong gercep game judi online bener bener,negatif,pasti ngerusak masa depan polisi tolong gerak cepat game judi online benar benar
